"","id","position","name","game_pk","game_date"
"37981",427533,"3B","Mark Wegner",413961,2015-04-29
"37982",427552,"2B","Mike Winters",413961,2015-04-29
"37983",483912,"1B","Mike Muchlinski",413961,2015-04-29
"37984",427168,"HP","Marty Foster",413961,2015-04-29
"37985",482663,"3B","David Rackley",413960,2015-04-29
"37986",427099,"2B","Bob Davidson",413960,2015-04-29
"37987",427537,"1B","Hunter Wendelstedt",413960,2015-04-29
"37988",427299,"HP","Jerry Layne",413960,2015-04-29
"37989",427220,"3B","Angel Hernandez",413959,2015-04-29
"37990",482620,"2B","Chris Conroy",413959,2015-04-29
"37991",482608,"HP","Scott Barry",413959,2015-04-29
"37992",427129,"1B","Bruce Dreckman",413947,2015-04-28
"37993",427534,"3B","Bill Welke",413958,2015-04-28
"37994",427229,"2B","John Hirschbeck",413958,2015-04-28
"37995",483630,"1B","John Tumpane",413958,2015-04-28
"37996",428442,"HP","James Hoye",413958,2015-04-28
"37997",503077,"3B","Adam Hamari",413957,2015-04-28
"37998",427344,"2B","Bill Miller",413957,2015-04-28
"37999",482641,"1B","Adrian Johnson",413957,2015-04-28
"38000",427139,"HP","Doug Eddings",413957,2015-04-28
"38001",427184,"3B","Greg Gibson",413956,2015-04-28
"38002",427261,"2B","Jim Joyce",413956,2015-04-28
"38003",431232,"1B","Chad Fairchild",413956,2015-04-28
"38004",427243,"HP","Marvin Hudson",413956,2015-04-28
"38005",427081,"3B","Eric Cooper",413955,2015-04-28
"38006",511890,"2B","Quinn Wolcott",413955,2015-04-28
"38007",503493,"1B","Sean Barber",413955,2015-04-28
"38008",427058,"HP","Gary Cederstrom",413955,2015-04-28
"38009",484198,"3B","Alan Porter",413954,2015-04-28
"38010",427366,"2B","Brian O'Nora",413954,2015-04-28
"38011",427269,"1B","Jeff Kellogg",413954,2015-04-28
"38012",483919,"HP","Mark Ripperger",413954,2015-04-28
"38013",483561,"3B","Lance Barrett",413953,2015-04-28
"38014",427044,"2B","CB Bucknor",413953,2015-04-28
"38015",427457,"1B","Dale Scott",413953,2015-04-28
"38016",427248,"HP","Dan Iassogna",413953,2015-04-28
"38017",427197,"3B","Chris Guccione",413952,2015-04-28
"38018",427113,"2B","Laz Diaz",413952,2015-04-28
"38019",427362,"1B","Jeff Nelson",413952,2015-04-28
"38020",484183,"HP","Cory Blaser",413952,2015-04-28
"38021",427520,"3B","Larry Vanover",413951,2015-04-28
"38022",483569,"2B","Vic Carapazza",413951,2015-04-28
"38023",427286,"1B","Brian Knight",413951,2015-04-28
"38024",427292,"HP","Ron Kulpa",413951,2015-04-28
"38025",427545,"3B","Tim Welke",413950,2015-04-28
"38026",429805,"2B","Todd Tichenor",413950,2015-04-28
"38027",427509,"1B","Tim Timmons",413950,2015-04-28
"38028",427128,"HP","Rob Drake",413950,2015-04-28
"38029",490319,"3B","Jordan Baker",413949,2015-04-28
"38030",427144,"2B","Paul Emmel",413949,2015-04-28
"38031",427339,"1B","Jerry Meals",413949,2015-04-28
"38032",427164,"HP","Andy Fletcher",413949,2015-04-28
"38033",427454,"3B","Paul Schrieber",413948,2015-04-28
"38034",484499,"2B","Manny Gonzalez",413948,2015-04-28
"38035",489954,"1B","Clint Fagan",413948,2015-04-28
"38036",427424,"HP","Jim Reynolds",413948,2015-04-28
"38037",427315,"3B","Alfonso Marquez",413947,2015-04-28
"38038",427206,"2B","Tom Hallion",413947,2015-04-28
"38039",483564,"HP","Dan Bellino",413947,2015-04-28
"38040",427552,"3B","Mike Winters",413946,2015-04-28
"38041",483912,"2B","Mike Muchlinski",413946,2015-04-28
"38042",427168,"1B","Marty Foster",413946,2015-04-28
"38043",427533,"HP","Mark Wegner",413946,2015-04-28
"38044",482620,"3B","Chris Conroy",413944,2015-04-28
"38045",427019,"2B","Ted Barrett",413944,2015-04-28
"38046",482608,"1B","Scott Barry",413944,2015-04-28
"38047",427220,"HP","Angel Hernandez",413944,2015-04-28
"38048",427099,"2B","Bob Davidson",413930,2015-04-27
"38049",427229,"3B","John Hirschbeck",413943,2015-04-27
"38050",483630,"2B","John Tumpane",413943,2015-04-27
"38051",428442,"1B","James Hoye",413943,2015-04-27
"38052",427534,"HP","Bill Welke",413943,2015-04-27
"38053",427344,"3B","Bill Miller",413942,2015-04-27
"38054",482641,"2B","Adrian Johnson",413942,2015-04-27
"38055",427139,"1B","Doug Eddings",413942,2015-04-27
"38056",503077,"HP","Adam Hamari",413942,2015-04-27
"38057",427261,"3B","Jim Joyce",413941,2015-04-27
"38058",431232,"2B","Chad Fairchild",413941,2015-04-27
"38059",427243,"1B","Marvin Hudson",413941,2015-04-27
"38060",427184,"HP","Greg Gibson",413941,2015-04-27
"38061",511890,"3B","Quinn Wolcott",413940,2015-04-27
"38062",503493,"2B","Sean Barber",413940,2015-04-27
"38063",427058,"1B","Gary Cederstrom",413940,2015-04-27
"38064",427081,"HP","Eric Cooper",413940,2015-04-27
"38065",427366,"3B","Brian O'Nora",413939,2015-04-27
"38066",427269,"2B","Jeff Kellogg",413939,2015-04-27
"38067",483919,"1B","Mark Ripperger",413939,2015-04-27
"38068",484198,"HP","Alan Porter",413939,2015-04-27
"38069",427044,"3B","CB Bucknor",413938,2015-04-27
"38070",427457,"2B","Dale Scott",413938,2015-04-27
"38071",427248,"1B","Dan Iassogna",413938,2015-04-27
"38072",483561,"HP","Lance Barrett",413938,2015-04-27
"38073",427113,"3B","Laz Diaz",413937,2015-04-27
"38074",427362,"2B","Jeff Nelson",413937,2015-04-27
"38075",484183,"1B","Cory Blaser",413937,2015-04-27
"38076",427197,"HP","Chris Guccione",413937,2015-04-27
"38077",483569,"3B","Vic Carapazza",413936,2015-04-27
"38078",427286,"2B","Brian Knight",413936,2015-04-27
"38079",427292,"1B","Ron Kulpa",413936,2015-04-27
"38080",427520,"HP","Larry Vanover",413936,2015-04-27
"38081",429805,"3B","Todd Tichenor",413935,2015-04-27
"38082",427509,"2B","Tim Timmons",413935,2015-04-27
"38083",427128,"1B","Rob Drake",413935,2015-04-27
"38084",427545,"HP","Tim Welke",413935,2015-04-27
"38085",427144,"3B","Paul Emmel",413934,2015-04-27
"38086",427339,"2B","Jerry Meals",413934,2015-04-27
"38087",427164,"1B","Andy Fletcher",413934,2015-04-27
"38088",490319,"HP","Jordan Baker",413934,2015-04-27
"38089",484499,"3B","Manny Gonzalez",413933,2015-04-27
"38090",489954,"2B","Clint Fagan",413933,2015-04-27
"38091",427424,"1B","Jim Reynolds",413933,2015-04-27
"38092",427454,"HP","Paul Schrieber",413933,2015-04-27
"38093",427206,"3B","Tom Hallion",413932,2015-04-27
"38094",427129,"2B","Bruce Dreckman",413932,2015-04-27
"38095",427299,"HP","Jerry Layne",413930,2015-04-27
"38096",483564,"1B","Dan Bellino",413932,2015-04-27
"38097",427315,"HP","Alfonso Marquez",413932,2015-04-27
"38098",483912,"3B","Mike Muchlinski",413931,2015-04-27
"38099",427168,"2B","Marty Foster",413931,2015-04-27
"38100",427533,"1B","Mark Wegner",413931,2015-04-27
"38101",427552,"HP","Mike Winters",413931,2015-04-27
"38102",482663,"3B","David Rackley",413930,2015-04-27
"38103",427537,"1B","Hunter Wendelstedt",413930,2015-04-27
"38104",427554,"HP","Jim Wolf",413923,2015-04-26
"38105",427538,"3B","Joe West",413929,2015-04-26
"38106",482666,"2B","D.J. Reyburn",413929,2015-04-26
"38107",427095,"1B","Kerwin Danley",413929,2015-04-26
"38108",573597,"HP","Gabe Morales",413929,2015-04-26
"38109",427339,"3B","Jerry Meals",413928,2015-04-26
"38110",427164,"2B","Andy Fletcher",413928,2015-04-26
"38111",490319,"1B","Jordan Baker",413928,2015-04-26
"38112",503490,"HP","Chris Segal",413928,2015-04-26
"38113",489954,"3B","Clint Fagan",413927,2015-04-26
"38114",483919,"2B","Mark Ripperger",413927,2015-04-26
"38115",427424,"1B","Jim Reynolds",413927,2015-04-26
"38116",484499,"HP","Manny Gonzalez",413927,2015-04-26
"38117",427457,"3B","Dale Scott",413926,2015-04-26
"38118",427248,"2B","Dan Iassogna",413926,2015-04-26
"38119",483561,"1B","Lance Barrett",413926,2015-04-26
"38120",427044,"HP","CB Bucknor",413926,2015-04-26
"38121",427103,"3B","Gerry Davis",413924,2015-04-26
"38122",427413,"2B","Tony Randazzo",413924,2015-04-26
"38123",427093,"1B","Phil Cuzzi",413924,2015-04-26
"38124",524988,"HP","Tom Woodring",413924,2015-04-26
"38125",482641,"3B","Adrian Johnson",413923,2015-04-26
"38126",427139,"2B","Doug Eddings",413923,2015-04-26
"38127",503077,"1B","Adam Hamari",413923,2015-04-26
"38128",427019,"3B","Ted Barrett",413922,2015-04-26
"38129",482608,"2B","Scott Barry",413922,2015-04-26
"38130",427220,"1B","Angel Hernandez",413922,2015-04-26
"38131",503493,"HP","Sean Barber",413922,2015-04-26
"38132",427168,"3B","Marty Foster",413921,2015-04-26
"38133",427533,"2B","Mark Wegner",413921,2015-04-26
"38134",427552,"1B","Mike Winters",413921,2015-04-26
"38135",503502,"HP","Ryan Blakney",413921,2015-04-26
"38136",427509,"3B","Tim Timmons",413920,2015-04-26
"38137",427235,"2B","Sam Holbrook",413920,2015-04-26
"38138",427545,"1B","Tim Welke",413920,2015-04-26
"38139",427156,"HP","Mike Everitt",413920,2015-04-26
"38140",427013,"3B","Lance Barksdale",413919,2015-04-26
"38141",427058,"2B","Gary Cederstrom",413919,2015-04-26
"38142",427081,"1B","Eric Cooper",413919,2015-04-26
"38143",511890,"HP","Quinn Wolcott",413919,2015-04-26
"38144",431232,"3B","Chad Fairchild",413918,2015-04-26
"38145",427243,"2B","Marvin Hudson",413918,2015-04-26
"38146",427184,"1B","Greg Gibson",413918,2015-04-26
"38147",427261,"HP","Jim Joyce",413918,2015-04-26
"38148",427362,"3B","Jeff Nelson",413917,2015-04-26
"38149",484183,"2B","Cory Blaser",413917,2015-04-26
"38150",427197,"1B","Chris Guccione",413917,2015-04-26
"38151",427113,"HP","Laz Diaz",413917,2015-04-26
"38152",504381,"3B","Will Little",413916,2015-04-26
"38153",427108,"2B","Dana DeMuth",413916,2015-04-26
"38154",482620,"1B","Chris Conroy",413916,2015-04-26
"38155",489942,"HP","Toby Basner",413916,2015-04-26
"38156",427053,"3B","Mark Carlson",413915,2015-04-26
"38157",427192,"2B","Brian Gorman",413915,2015-04-26
"38158",503586,"1B","Tripp Gibson",413915,2015-04-26
"38159",427115,"HP","Mike DiMuro",413915,2015-04-26
"38160",427115,"1B","Mike DiMuro",413900,2015-04-25
"38161",482666,"3B","D.J. Reyburn",413914,2015-04-25
"38162",427095,"2B","Kerwin Danley",413914,2015-04-25
"38163",573597,"1B","Gabe Morales",413914,2015-04-25
"38164",427538,"HP","Joe West",413914,2015-04-25
"38165",427164,"3B","Andy Fletcher",413913,2015-04-25
"38166",490319,"2B","Jordan Baker",413913,2015-04-25
"38167",503490,"1B","Chris Segal",413913,2015-04-25
"38168",427339,"HP","Jerry Meals",413913,2015-04-25
"38169",483919,"3B","Mark Ripperger",413912,2015-04-25
"38170",427424,"2B","Jim Reynolds",413912,2015-04-25
"38171",484499,"1B","Manny Gonzalez",413912,2015-04-25
"38172",489954,"HP","Clint Fagan",413912,2015-04-25
"38173",427248,"3B","Dan Iassogna",413911,2015-04-25
"38174",483561,"2B","Lance Barrett",413911,2015-04-25
"38175",427044,"1B","CB Bucknor",413911,2015-04-25
"38176",427457,"HP","Dale Scott",413911,2015-04-25
"38177",483630,"3B","John Tumpane",413910,2015-04-25
"38178",428442,"2B","James Hoye",413910,2015-04-25
"38179",427534,"1B","Bill Welke",413910,2015-04-25
"38180",427229,"HP","John Hirschbeck",413910,2015-04-25
"38181",427413,"3B","Tony Randazzo",413909,2015-04-25
"38182",427093,"2B","Phil Cuzzi",413909,2015-04-25
"38183",524988,"1B","Tom Woodring",413909,2015-04-25
"38184",427103,"HP","Gerry Davis",413909,2015-04-25
"38185",427139,"3B","Doug Eddings",413908,2015-04-25
"38186",503077,"2B","Adam Hamari",413908,2015-04-25
"38187",427554,"1B","Jim Wolf",413908,2015-04-25
"38188",482641,"HP","Adrian Johnson",413908,2015-04-25
"38189",482608,"3B","Scott Barry",413907,2015-04-25
"38190",427220,"2B","Angel Hernandez",413907,2015-04-25
"38191",503493,"1B","Sean Barber",413907,2015-04-25
"38192",427019,"HP","Ted Barrett",413907,2015-04-25
"38193",427533,"3B","Mark Wegner",413906,2015-04-25
"38194",427552,"2B","Mike Winters",413906,2015-04-25
"38195",503502,"1B","Ryan Blakney",413906,2015-04-25
"38196",427168,"HP","Marty Foster",413906,2015-04-25
"38197",427058,"3B","Gary Cederstrom",413904,2015-04-25
"38198",427081,"2B","Eric Cooper",413904,2015-04-25
"38199",511890,"1B","Quinn Wolcott",413904,2015-04-25
"38200",427013,"HP","Lance Barksdale",413904,2015-04-25
"38201",427243,"3B","Marvin Hudson",413903,2015-04-25
"38202",427184,"2B","Greg Gibson",413903,2015-04-25
"38203",427261,"1B","Jim Joyce",413903,2015-04-25
"38204",431232,"HP","Chad Fairchild",413903,2015-04-25
"38205",427362,"3B","Jeff Nelson",413902,2015-04-25
"38206",484183,"2B","Cory Blaser",413902,2015-04-25
"38207",427197,"1B","Chris Guccione",413902,2015-04-25
"38208",427113,"HP","Laz Diaz",413902,2015-04-25
"38209",427108,"3B","Dana DeMuth",413901,2015-04-25
"38210",482620,"2B","Chris Conroy",413901,2015-04-25
"38211",489942,"1B","Toby Basner",413901,2015-04-25
"38212",504381,"HP","Will Little",413901,2015-04-25
"38213",427192,"3B","Brian Gorman",413900,2015-04-25
"38214",503586,"2B","Tripp Gibson",413900,2015-04-25
"38215",427053,"HP","Mark Carlson",413900,2015-04-25
"38216",427261,"2B","Jim Joyce",413888,2015-04-24
"38217",427095,"3B","Kerwin Danley",413899,2015-04-24
"38218",573597,"2B","Gabe Morales",413899,2015-04-24
"38219",427538,"1B","Joe West",413899,2015-04-24
"38220",482666,"HP","D.J. Reyburn",413899,2015-04-24
"38221",490319,"3B","Jordan Baker",413898,2015-04-24
"38222",503490,"2B","Chris Segal",413898,2015-04-24
"38223",427339,"1B","Jerry Meals",413898,2015-04-24
"38224",427164,"HP","Andy Fletcher",413898,2015-04-24
"38225",484499,"3B","Manny Gonzalez",413897,2015-04-24
"38226",489954,"2B","Clint Fagan",413897,2015-04-24
"38227",427090,"1B","Fieldin Culbreth",413897,2015-04-24
"38228",427424,"HP","Jim Reynolds",413897,2015-04-24
"38229",483561,"3B","Lance Barrett",413896,2015-04-24
"38230",427044,"2B","CB Bucknor",413896,2015-04-24
"38231",427457,"1B","Dale Scott",413896,2015-04-24
"38232",427248,"HP","Dan Iassogna",413896,2015-04-24
"38233",428442,"3B","James Hoye",413895,2015-04-24
"38234",427534,"2B","Bill Welke",413895,2015-04-24
"38235",427229,"1B","John Hirschbeck",413895,2015-04-24
"38236",483630,"HP","John Tumpane",413895,2015-04-24
"38237",427093,"3B","Phil Cuzzi",413894,2015-04-24
"38238",524988,"2B","Tom Woodring",413894,2015-04-24
"38239",427103,"1B","Gerry Davis",413894,2015-04-24
"38240",427413,"HP","Tony Randazzo",413894,2015-04-24
"38241",503077,"3B","Adam Hamari",413893,2015-04-24
"38242",427554,"2B","Jim Wolf",413893,2015-04-24
"38243",482641,"1B","Adrian Johnson",413893,2015-04-24
"38244",427139,"HP","Doug Eddings",413893,2015-04-24
"38245",427220,"3B","Angel Hernandez",413892,2015-04-24
"38246",503493,"2B","Sean Barber",413892,2015-04-24
"38247",427019,"1B","Ted Barrett",413892,2015-04-24
"38248",482608,"HP","Scott Barry",413892,2015-04-24
"38249",427552,"3B","Mike Winters",413891,2015-04-24
"38250",503502,"2B","Ryan Blakney",413891,2015-04-24
"38251",427168,"1B","Marty Foster",413891,2015-04-24
"38252",427533,"HP","Mark Wegner",413891,2015-04-24
"38253",427235,"3B","Sam Holbrook",413890,2015-04-24
"38254",427156,"2B","Mike Everitt",413890,2015-04-24
"38255",427545,"1B","Tim Welke",413890,2015-04-24
"38256",427509,"HP","Tim Timmons",413890,2015-04-24
"38257",427081,"3B","Eric Cooper",413889,2015-04-24
"38258",511890,"2B","Quinn Wolcott",413889,2015-04-24
"38259",427013,"1B","Lance Barksdale",413889,2015-04-24
"38260",427058,"HP","Gary Cederstrom",413889,2015-04-24
"38261",427184,"3B","Greg Gibson",413888,2015-04-24
"38262",431232,"1B","Chad Fairchild",413888,2015-04-24
"38263",427243,"HP","Marvin Hudson",413888,2015-04-24
"38264",484183,"3B","Cory Blaser",413887,2015-04-24
"38265",427197,"2B","Chris Guccione",413887,2015-04-24
"38266",427113,"1B","Laz Diaz",413887,2015-04-24
"38267",427362,"HP","Jeff Nelson",413887,2015-04-24
"38268",482620,"3B","Chris Conroy",413886,2015-04-24
"38269",489942,"2B","Toby Basner",413886,2015-04-24
"38270",504381,"1B","Will Little",413886,2015-04-24
"38271",427108,"HP","Dana DeMuth",413886,2015-04-24
"38272",503586,"3B","Tripp Gibson",413885,2015-04-24
"38273",427115,"2B","Mike DiMuro",413885,2015-04-24
"38274",427053,"1B","Mark Carlson",413885,2015-04-24
"38275",427192,"HP","Brian Gorman",413885,2015-04-24
"38276",503586,"HP","Tripp Gibson",413874,2015-04-23
"38277",427554,"3B","Jim Wolf",413884,2015-04-23
"38278",482641,"2B","Adrian Johnson",413884,2015-04-23
"38279",427139,"1B","Doug Eddings",413884,2015-04-23
"38280",503077,"HP","Adam Hamari",413884,2015-04-23
"38281",427261,"3B","Jim Joyce",413883,2015-04-23
"38282",431232,"2B","Chad Fairchild",413883,2015-04-23
"38283",427243,"1B","Marvin Hudson",413883,2015-04-23
"38284",427184,"HP","Greg Gibson",413883,2015-04-23
"38285",503502,"3B","Ryan Blakney",413882,2015-04-23
"38286",427168,"2B","Marty Foster",413882,2015-04-23
"38287",427533,"1B","Mark Wegner",413882,2015-04-23
"38288",427552,"HP","Mike Winters",413882,2015-04-23
"38289",427103,"3B","Gerry Davis",413881,2015-04-23
"38290",504381,"2B","Will Little",413881,2015-04-23
"38291",427413,"1B","Tony Randazzo",413881,2015-04-23
"38292",427164,"1B","Andy Fletcher",413873,2015-04-23
"38293",427093,"HP","Phil Cuzzi",413881,2015-04-23
"38294",489942,"3B","Toby Basner",413880,2015-04-23
"38295",427108,"2B","Dana DeMuth",413880,2015-04-23
"38296",482663,"1B","David Rackley",413880,2015-04-23
"38297",482620,"HP","Chris Conroy",413880,2015-04-23
"38298",489954,"3B","Clint Fagan",413879,2015-04-23
"38299",427090,"2B","Fieldin Culbreth",413879,2015-04-23
"38300",427424,"1B","Jim Reynolds",413879,2015-04-23
"38301",484499,"HP","Manny Gonzalez",413879,2015-04-23
"38302",427156,"3B","Mike Everitt",413878,2015-04-23
"38303",427545,"2B","Tim Welke",413878,2015-04-23
"38304",427509,"1B","Tim Timmons",413878,2015-04-23
"38305",427235,"HP","Sam Holbrook",413878,2015-04-23
"38306",503493,"3B","Sean Barber",413877,2015-04-23
"38307",427019,"2B","Ted Barrett",413877,2015-04-23
"38308",482608,"1B","Scott Barry",413877,2015-04-23
"38309",490319,"HP","Jordan Baker",413873,2015-04-23
"38310",427339,"2B","Jerry Meals",413873,2015-04-23
"38311",427220,"HP","Angel Hernandez",413877,2015-04-23
"38312",573597,"3B","Gabe Morales",413876,2015-04-23
"38313",427538,"2B","Joe West",413876,2015-04-23
"38314",482666,"1B","D.J. Reyburn",413876,2015-04-23
"38315",427095,"HP","Kerwin Danley",413876,2015-04-23
"38316",427534,"3B","Bill Welke",413875,2015-04-23
"38317",427229,"2B","John Hirschbeck",413875,2015-04-23
"38318",483630,"1B","John Tumpane",413875,2015-04-23
"38319",428442,"HP","James Hoye",413875,2015-04-23
"38320",427115,"3B","Mike DiMuro",413874,2015-04-23
"38321",427053,"2B","Mark Carlson",413874,2015-04-23
"38322",427192,"1B","Brian Gorman",413874,2015-04-23
"38323",503490,"3B","Chris Segal",413873,2015-04-23
"38324",427554,"HP","Jim Wolf",413871,2015-04-22
"38325",427545,"3B","Tim Welke",413872,2015-04-22
"38326",503502,"2B","Ryan Blakney",413872,2015-04-22
"38327",427509,"1B","Tim Timmons",413872,2015-04-22
"38328",427156,"HP","Mike Everitt",413872,2015-04-22
"38329",482641,"3B","Adrian Johnson",413871,2015-04-22
"38330",427139,"2B","Doug Eddings",413871,2015-04-22
"38331",503077,"1B","Adam Hamari",413871,2015-04-22
"38332",431232,"3B","Chad Fairchild",413870,2015-04-22
"38333",427243,"2B","Marvin Hudson",413870,2015-04-22
"38334",427184,"1B","Greg Gibson",413870,2015-04-22
"38335",427261,"HP","Jim Joyce",413870,2015-04-22
"38336",427168,"3B","Marty Foster",413869,2015-04-22
"38337",427533,"2B","Mark Wegner",413869,2015-04-22
"38338",427552,"1B","Mike Winters",413869,2015-04-22
"38339",483912,"HP","Mike Muchlinski",413869,2015-04-22
"38340",504381,"3B","Will Little",413868,2015-04-22
"38341",427413,"2B","Tony Randazzo",413868,2015-04-22
"38342",427093,"1B","Phil Cuzzi",413868,2015-04-22
"38343",427103,"HP","Gerry Davis",413868,2015-04-22
"38344",427197,"3B","Chris Guccione",413867,2015-04-22
"38345",427113,"2B","Laz Diaz",413867,2015-04-22
"38346",427362,"1B","Jeff Nelson",413867,2015-04-22
"38347",484183,"HP","Cory Blaser",413867,2015-04-22
"38348",427108,"3B","Dana DeMuth",413866,2015-04-22
"38349",482620,"2B","Chris Conroy",413866,2015-04-22
"38350",427361,"1B","Paul Nauert",413866,2015-04-22
"38351",489942,"HP","Toby Basner",413866,2015-04-22
"38352",427090,"3B","Fieldin Culbreth",413865,2015-04-22
"38353",427424,"2B","Jim Reynolds",413865,2015-04-22
"38354",484499,"1B","Manny Gonzalez",413865,2015-04-22
"38355",489954,"HP","Clint Fagan",413865,2015-04-22
"38356",427044,"3B","CB Bucknor",413864,2015-04-22
"38357",427457,"2B","Dale Scott",413864,2015-04-22
"38358",427248,"1B","Dan Iassogna",413864,2015-04-22
"38359",483561,"HP","Lance Barrett",413864,2015-04-22
"38360",427081,"3B","Eric Cooper",413863,2015-04-22
"38361",511890,"2B","Quinn Wolcott",413863,2015-04-22
"38362",427013,"1B","Lance Barksdale",413863,2015-04-22
"38363",483564,"HP","Dan Bellino",413863,2015-04-22
"38364",427019,"3B","Ted Barrett",413862,2015-04-22
"38365",482608,"2B","Scott Barry",413862,2015-04-22
"38366",427220,"1B","Angel Hernandez",413862,2015-04-22
"38367",503493,"HP","Sean Barber",413862,2015-04-22
"38368",427538,"3B","Joe West",413861,2015-04-22
"38369",482666,"2B","D.J. Reyburn",413861,2015-04-22
"38370",427095,"1B","Kerwin Danley",413861,2015-04-22
"38371",573597,"HP","Gabe Morales",413861,2015-04-22
"38372",427229,"3B","John Hirschbeck",413860,2015-04-22
"38373",483630,"2B","John Tumpane",413860,2015-04-22
"38374",428442,"1B","James Hoye",413860,2015-04-22
"38375",427534,"HP","Bill Welke",413860,2015-04-22
"38376",427053,"3B","Mark Carlson",413859,2015-04-22
"38377",427192,"2B","Brian Gorman",413859,2015-04-22
"38378",503586,"1B","Tripp Gibson",413859,2015-04-22
"38379",427115,"HP","Mike DiMuro",413859,2015-04-22
"38380",427339,"3B","Jerry Meals",413858,2015-04-22
"38381",427164,"2B","Andy Fletcher",413858,2015-04-22
"38382",490319,"1B","Jordan Baker",413858,2015-04-22
"38383",503490,"HP","Chris Segal",413858,2015-04-22
"38384",503490,"1B","Chris Segal",413843,2015-04-21
"38385",503502,"3B","Ryan Blakney",413857,2015-04-21
"38386",427509,"2B","Tim Timmons",413857,2015-04-21
"38387",427156,"1B","Mike Everitt",413857,2015-04-21
"38388",427545,"HP","Tim Welke",413857,2015-04-21
"38389",427139,"3B","Doug Eddings",413856,2015-04-21
"38390",503077,"2B","Adam Hamari",413856,2015-04-21
"38391",427554,"1B","Jim Wolf",413856,2015-04-21
"38392",482641,"HP","Adrian Johnson",413856,2015-04-21
"38393",427243,"3B","Marvin Hudson",413855,2015-04-21
"38394",427184,"2B","Greg Gibson",413855,2015-04-21
"38395",427261,"1B","Jim Joyce",413855,2015-04-21
"38396",431232,"HP","Chad Fairchild",413855,2015-04-21
"38397",427533,"3B","Mark Wegner",413854,2015-04-21
"38398",427552,"2B","Mike Winters",413854,2015-04-21
"38399",483912,"1B","Mike Muchlinski",413854,2015-04-21
"38400",427168,"HP","Marty Foster",413854,2015-04-21
"38401",427413,"3B","Tony Randazzo",413853,2015-04-21
"38402",427093,"2B","Phil Cuzzi",413853,2015-04-21
"38403",427103,"1B","Gerry Davis",413853,2015-04-21
"38404",504381,"HP","Will Little",413853,2015-04-21
"38405",427113,"3B","Laz Diaz",413852,2015-04-21
"38406",427362,"2B","Jeff Nelson",413852,2015-04-21
"38407",484183,"1B","Cory Blaser",413852,2015-04-21
"38408",427197,"HP","Chris Guccione",413852,2015-04-21
"38409",482620,"3B","Chris Conroy",413851,2015-04-21
"38410",427361,"2B","Paul Nauert",413851,2015-04-21
"38411",489942,"1B","Toby Basner",413851,2015-04-21
"38412",427108,"HP","Dana DeMuth",413851,2015-04-21
"38413",427424,"3B","Jim Reynolds",413850,2015-04-21
"38414",484499,"2B","Manny Gonzalez",413850,2015-04-21
"38415",489954,"1B","Clint Fagan",413850,2015-04-21
"38416",427090,"HP","Fieldin Culbreth",413850,2015-04-21
"38417",427457,"3B","Dale Scott",413849,2015-04-21
"38418",427248,"2B","Dan Iassogna",413849,2015-04-21
"38419",483561,"1B","Lance Barrett",413849,2015-04-21
"38420",427044,"HP","CB Bucknor",413849,2015-04-21
"38421",511890,"3B","Quinn Wolcott",413848,2015-04-21
"38422",427013,"2B","Lance Barksdale",413848,2015-04-21
"38423",483564,"1B","Dan Bellino",413848,2015-04-21
"38424",427081,"HP","Eric Cooper",413848,2015-04-21
"38425",482608,"3B","Scott Barry",413847,2015-04-21
"38426",427220,"2B","Angel Hernandez",413847,2015-04-21
"38427",503493,"1B","Sean Barber",413847,2015-04-21
"38428",427019,"HP","Ted Barrett",413847,2015-04-21
"38429",482666,"3B","D.J. Reyburn",413846,2015-04-21
"38430",427095,"2B","Kerwin Danley",413846,2015-04-21
"38431",573597,"1B","Gabe Morales",413846,2015-04-21
"38432",427538,"HP","Joe West",413846,2015-04-21
"38433",483630,"3B","John Tumpane",413845,2015-04-21
"38434",428442,"2B","James Hoye",413845,2015-04-21
"38435",427534,"1B","Bill Welke",413845,2015-04-21
"38436",427229,"HP","John Hirschbeck",413845,2015-04-21
"38437",427192,"3B","Brian Gorman",413844,2015-04-21
"38438",503586,"2B","Tripp Gibson",413844,2015-04-21
"38439",427115,"1B","Mike DiMuro",413844,2015-04-21
"38440",427053,"HP","Mark Carlson",413844,2015-04-21
"38441",427164,"3B","Andy Fletcher",413843,2015-04-21
"38442",483569,"2B","Vic Carapazza",413843,2015-04-21
"38443",427339,"HP","Jerry Meals",413843,2015-04-21
"38444",483561,"2B","Lance Barrett",413838,2015-04-20
"38445",427184,"3B","Greg Gibson",413842,2015-04-20
"38446",427261,"2B","Jim Joyce",413842,2015-04-20
"38447",431232,"1B","Chad Fairchild",413842,2015-04-20
"38448",427243,"HP","Marvin Hudson",413842,2015-04-20
"38449",427552,"3B","Mike Winters",413841,2015-04-20
"38450",483912,"2B","Mike Muchlinski",413841,2015-04-20
"38451",427168,"1B","Marty Foster",413841,2015-04-20
"38452",427533,"HP","Mark Wegner",413841,2015-04-20
"38453",427093,"3B","Phil Cuzzi",413840,2015-04-20
"38454",427103,"2B","Gerry Davis",413840,2015-04-20
"38455",504381,"1B","Will Little",413840,2015-04-20
"38456",427413,"HP","Tony Randazzo",413840,2015-04-20
"38457",427362,"3B","Jeff Nelson",413839,2015-04-20
"38458",484183,"2B","Cory Blaser",413839,2015-04-20
